Client ID,Sales Person ID,Team,Actual Sales,Collection,product_id
3077,2021010016,N3,678107.75,332730,10
2727,2012010001,N3,677140.69,107102,10
5749,2019050002,N1,657725,668460,10
7032,2019100035,N1,672887.1,672800,10
4423,2018010005,N1,671447.61,654150,10
6249,2017050001,N3,670245.56,670246,10
5547,2021120007,N2,669608.68,669601,10
6197,2021020001,N1,668375.48,599920,10
7286,2021110045,G2,654832.5,0,10
7057,2017090008,N3,654337.29,654338,10
2458,2022010027,G2,651493.19,581657,10
6099,2022040003,N2,313309.68,313310,10
7044,2021050006,N3,647082.44,647200,10
6292,2012100002,G2,644810.84,644811,10
6389,2021010005,G2,624102.31,624104,10
3816,2018010005,N1,628751.23,697500,10
6801,2021050006,N3,638914.25,638870,10
5030,2019050002,N1,624524.88,523955,10
6892,2022020001,N2,633481.57,501410,10
6294,2019040002,N3,632227.67,0,10
2398,2012010001,N3,606377.15,606400,10
6915,2022010005,N3,625278.85,582732,10
6731,2020030006,N3,625027.4,625500,10
4688,2016010001,N2,624497.8,638834,10
5989,2017050001,N3,624182.79,624183,10
6093,2020030012,N2,622752.35,622753,10
5843,2020120015,N3,621267.2,621269,10
6377,2017100001,N1,621098.45,450378,10
5516,2017050001,N3,610692.56,610693,10
7070,2017050001,N3,609991.51,610000,10
6398,2021010006,N2,606528.67,605247,10
6383,2018020009,N3,588819.47,588821,10
6255,2018070019,N3,603721.92,595808,10
6965,2017090008,N3,600004.54,597200,10
7243,2019050002,N1,599002.62,599000,10
6252,2013110002,N1,597422.25,597422,10
3494,2012010001,N3,595398.33,595398,10
6426,2020030012,N2,594185,594185,10
4702,2012050001,G2,594147.79,605451,10
4728,2022040003,N2,592844.14,592846,10
5564,2018120010,G2,469908.71,469913,10
5890,2018120010,G2,591050.71,591050,10
7092,2022010027,G2,590670.5,590671,10
6247,2017090008,N3,590581.27,574156,10
6893,2017090008,N3,590400.71,125500,10
6959,2021020001,N1,589140.64,589141,10
3149,2012050001,G2,588213.06,588213,10
7102,2022040003,N2,587585.6,553600,10
6450,2020030006,N3,584438.4,0,10
5115,2012100002,G2,568230.95,691092,10
6318,2021100029,N2,578803.27,571235,10
5967,2022020018,N3,578457.16,465218,10
6740,2020080002,U2,576893.26,576717,10
6797,2018120010,G2,575686.58,575687,10
3724,2019050002,N1,571344.36,618934,10
7061,2019040002,N3,570687.72,285344,10
5982,2021010006,N2,568220.9,568222,10
6345,2022040003,N2,565342.38,543726,10
6699,2018070019,N3,561753.75,561745,10
4607,2012010001,N3,560468.69,560469,10
7049,2012050001,G2,557714.9,557714,10
6958,2022010027,G2,554809.3,553920,10
2782,2012010001,N3,554687.55,519162,10
7327,2021010004,N2,550163.33,551150,10
7054,2019100035,N1,548022.95,547986,10
6571,2022020018,N3,546203.23,546200,10
3657,2015080005,N3,545183.69,367838,10
5208,2017090001,G2,544346.25,535928,10
5172,2018120010,G2,543059.75,543818,10
6276,2018120001,G2,542933.36,542916,10
6565,2017090039,N3,538040.8,500000,10
6564,2017090039,N3,538040.8,500000,10
6656,2022010027,G2,537769.95,174522,10
6198,2021100029,N2,537175.1,526260,10
6643,2018120010,G2,535781.54,535780,10
4810,2012100002,G2,534831.74,894112,10
7253,2022020018,N3,534407.65,300000,10
6349,2020080002,U2,534358.08,431517,10
2749,2012050001,G2,533144.74,310495,10
6503,2017100001,N1,533075.44,533075,10
6256,2019040002,N3,530948.34,530000,10
6180,2022020018,N3,530607.16,530600,10
6273,2019040002,N3,528894.85,528000,10
6260,2018020009,N3,528863.72,528864,10
5461,2013110002,N1,527999.4,528000,10
4649,2017050001,N3,526998.85,535000,10
7215,2022020018,N3,525687.02,229000,10
5455,2018120010,G2,524796.16,996906,10
5861,2017090008,N3,523170.17,0,10
3659,2015080005,N3,521362.57,521362,10
4766,2019050002,N1,520803.49,520759,10
2022,2022010027,G2,520190,85076,10
6461,2021020001,N1,518301.52,518303,10
5952,2017050001,N3,518183.64,518184.09,10
5295,2020030013,N3,515960.74,524950,10
6104,2017100001,N1,515861.14,510942,10
6089,2021050006,N3,514656.07,514656,10
5251,2018120001,G2,513953.37,521096,10
6042,2017090039,N3,513722.56,516710,10
6166,2017090008,N3,513122.28,513351,10
7018,2017050001,N3,499185.25,500437,10
5973,2022020018,N3,328650.25,328000,10
6007,2017100003,N1,507046.21,502499,10
7131,2021010005,G2,506995.5,300000,10
6615,2012010001,N3,503348.45,136656,10
2708,2012100002,G2,500516.61,474460,10
3609,2021120007,N2,500457.77,497624,10
6813,2019040002,N3,500024.58,500000,10
2420,2012010001,N3,499999.26,500000,10
7075,2022020018,N3,498135.47,469700,10
5644,2012080003,N1,496561.81,610567,10
7006,2019040002,N3,495363.51,0,10
4864,2017050001,N3,494880.42,494883,10
4464,2018120001,G2,492743.32,492747,10
4465,2020030013,N3,492189.32,492192,10
2933,2012010001,N3,489982.93,244468,10
5468,2012100002,G2,474153.86,438363,10
6766,2017090039,N3,487453.46,487453,10
6151,2020030013,N3,306350.17,305396,10
4161,2020030012,N2,484998.91,487919,10
3332,2012080003,N1,484774.3,472127.74,10
7217,2022020001,N2,484352.87,460650,10
6577,2017090008,N3,479994.68,483000,10
5272,2012050001,G2,479808.15,1446743,10
5087,2018010005,N1,479756.31,1377188,10
6866,2021100043,N3,479426.03,479418,10
6523,2019040002,N3,477053.65,477200,10
7050,2018120010,G2,474134.58,78081,10
6183,2011110002,N1,473199.66,459003,10
6360,2021050006,N3,471712.36,471713,10
3013,2012050001,G2,470575.61,474921,10
6716,2021110011,U2,470480.48,470481,10
6749,2017090008,N3,469987.57,469677,10
6974,2017090008,N3,468963,468963,10
6775,2021010016,N3,467275.48,467277,10
3578,2018010005,N1,463725.2,463725,10
6867,2017090008,N3,462932.9,462932,10
4658,2018070019,N3,460755.44,460755,10
6178,2020080002,U2,460000.1,460000,10
5570,2020030012,N2,459975.15,460000,10
6013,2017090001,G2,459597.99,0,10
4474,2018010005,N1,457170.44,466334,10
7245,2020030006,N3,454678.25,454673,10
6554,2019050002,N1,454630.87,449318,10
2336,2012010001,N3,454219.66,270011,10
4375,2018120001,G2,454203.83,438333,10
2639,2012050001,G2,453469.96,441571,10
6065,2012050001,G2,451289.11,451000,10
6332,2017090039,N3,444819.49,444800,10
6046,2022040003,N2,432582.99,432587,10
6880,2021010020,U2,444075.35,444076,10
6324,2021090030,N1,443476.06,443477,10
6917,2018070019,N3,442715.54,442721,10
4842,2022040001,N2,442712.98,153500,10
4021,2015080005,N3,435652.94,544765,10
2595,2018010005,N1,378114.79,307884,10
5955,2020030012,N2,434728.28,434361,10
7360,2019040002,N3,433453.8,0,10
3917,2012050001,G2,429649.07,499639,10
3293,2016010001,N2,429538.06,661000,10
4001,2012050001,G2,401475.43,362753.6,10
5207,2020030012,N2,425745.3,425746,10
5363,2018120010,G2,425391.94,425393,10
6899,2021010014,N3,425180.86,425210,10
5548,2021020001,N1,425084.4,425085,10
7001,2020030013,N3,424991.25,424992,10
5844,2021110045,G2,275874.88,275874,10
6810,2018070019,N3,423206.76,423204,10
6082,2012010001,N3,421150.73,421500,10
5932,2020120015,N3,246173.09,246172,10
5229,2022020018,N3,419970.69,420000,10
3110,2012050001,G2,418368.72,421953,10
6585,2021050006,N3,415317.2,415318,10
4471,2018010005,N1,415073.08,460320,10
4910,2012050001,G2,414673.13,414674,10
7091,2021010005,G2,414472.38,402116,10
5382,2017050001,N3,414207.39,414208,10
3305,2011110002,N1,414176,233335,10
5083,2020030013,N3,411850.66,605620,10
5007,2017100003,N1,411320.52,2274126.63,10
6872,2021010020,U2,411108.95,411110,10
7232,2018070019,N3,409678.5,409679,10
5981,2017090008,N3,406680.55,406840,10
5168,2012050001,G2,406336.95,351164,10
6551,2020030006,N3,405414.4,405000,10
6558,2018070019,N3,404971.62,404971,10
3403,2016010001,N2,404938.31,404937,10
5369,2020080002,U2,404392.41,404209,10
5623,2019040002,N3,404094.73,434106,10
6641,2021090030,N1,403261.47,403260,10
6552,2019050002,N1,401799.33,388359,10
6875,2022040001,N2,401036.36,401087,10
6401,2021010006,N2,399261.36,399261,10
5376,2012010001,N3,397066.96,397067,10
6129,2020080002,U2,396102.88,396102,10
6199,2019040002,N3,395280.76,0,10
5768,2020080002,U2,394680.48,409580,10
6621,2021100043,N3,392737.98,392737,10
6489,2022020018,N3,392468.76,392519,10
5985,2019050002,N1,390700.14,390700,10
2025,2017100001,N1,390284.31,310023,10
7276,2021090030,N1,390003.65,390000,10
6436,2020030006,N3,389904.32,389900,10
6421,2017090008,N3,386269.52,382054,10
7193,2018070019,N3,386020.99,386021,10
5793,2018020009,N3,385909.88,385991,10
6290,2017050001,N3,385432.74,385433,10
6979,2021010025,N1,383547.34,383500,10
6284,2020030006,N3,383322.02,383000,10
4505,2012050001,G2,383198.08,995433,10
6623,2020030013,N3,381451.59,381451,10
4704,2017100001,N1,381174.57,381172,10
3836,2022010005,N3,377939.28,373262,10
7147,2018010005,N1,377403.39,242500,10
7208,2021100043,N3,227999.88,236520,10
6350,2013110002,N1,376970.6,376964,10
5555,2020080002,U2,376729.46,376732,10
6805,2022010005,N3,375819.84,375820,10
4753,2013040001,G2,374441.33,677929,10
7290,2021110011,U2,373948.26,373949,10
7226,2022020018,N3,373497.1,200000,10
6511,2017090039,N3,372670.2,372670,10
3043,2021050006,N3,370064.34,370135,10
6789,2019050002,N1,369784.5,305631,10
4967,2021100029,N2,369753.86,369754,10
6257,2019040002,N3,368953.12,368952,10
3321,2022040001,N2,319165.28,360519,10
7207,2018020009,N3,365678.82,0,10
3898,2017100003,N1,365004.01,514339,10
6780,2022010005,N3,364715.52,387383,10
6335,2021050006,N3,362532.36,362722,10
5867,2022010005,N3,361618.12,361617,10
4173,2017090001,G2,361563.38,275145,10
5884,2017050001,N3,360061.69,456206,10
2682,2021120007,N2,357974.54,313716,10
7099,2022010027,G2,357742.31,357742,10
4357,2017090008,N3,357708,357718,10
6671,2018070019,N3,357522.24,357523,10
6346,2020120015,N3,356303.55,356297,10
7096,2022040001,N2,356299.46,356414,10
6950,2020030006,N3,355689.96,355693,10
5355,2012050001,G2,355604.79,198969,10
2470,2018010005,N1,352905.08,133448,10
6881,2018010005,N1,352901.35,343303,10
7052,2017100003,N1,350001.06,350000,10
5179,2018010005,N1,349998.81,341171,10
4514,2018020009,N3,349635.44,559635,10
5739,2012080003,N1,347067.5,853003.02,10
3471,2012050001,G2,346525.05,361659,10
7165,2021010004,N2,346137.62,346137,10
5089,2021010005,G2,344780.2,344780,10
4358,2021050006,N3,344535.55,344535,10
6250,2021110011,U2,342859.78,339221.41,10
6842,2022020006,N3,342473.8,342474,10
7013,2022020001,N2,342301.06,342300,10
6003,2021010006,N2,340922.87,340923,10
7433,2022020001,N2,340311.76,336600,10
6696,2020120015,N3,322660.68,322662,10
6341,2019040002,N3,339665.59,339634,10
6152,2017050001,N3,338987.43,299010,10
3818,2020120015,N3,338837.37,429354,10
6638,2022010027,G2,337819.84,337819,10
2325,2019050002,N1,337475.42,410131,10
3749,2017050001,N3,186283.91,171388,10
5528,2018070019,N3,335551.45,335714,10
5062,2017090039,N3,335093.79,335098,10
4767,2012050001,G2,335084.96,335085,10
6871,2018010005,N1,334728.36,193809,10
6570,2021010016,N3,205561.75,0,10
7174,2012050001,G2,333776.81,333777,10
6397,2021100043,N3,333701.29,333700,10
4154,2018020009,N3,333517.68,333518,10
6590,2021010025,N1,331970.4,323310.87,10
5806,2021010020,U2,331141.6,396092,10
3821,2017050001,N3,330885.12,330887,10
6727,2022020006,N3,330118.43,330021,10
3481,2017050001,N3,329918.99,330021,10
6804,2022010027,G2,329467.21,329470,10
5840,2021020001,N1,329384.7,221534,10
2184,2012050001,G2,328429.38,359576,10
5215,2017050001,N3,326916.93,326917,10
6501,2012050001,G2,325229.1,218286,10
5670,2013110002,N1,325040.52,325411,10
5427,2020030012,N2,323747.08,332566,10
3250,2015080005,N3,323503.02,323500,10
6743,2022020001,N2,320116.21,74747,10
7342,2022020006,N3,319741.2,319740,10
4760,2012050001,G2,319366.62,0,10
5841,2021010020,U2,318005.02,317841,10
7188,2021010004,N2,317861.43,311540,10
5627,2019100035,N1,317309.08,20048,10
5392,2013110002,N1,316312.1,463250,10
6168,2017050001,N3,316050.06,316050,10
6646,2012050001,G2,314255.51,312097,10
6074,2021010016,N3,312996.94,230000,10
6432,2021010004,N2,312678.36,312337,10
7331,2019100035,N1,312540.07,312541,10
5590,2012100002,G2,309890.79,309890,10
7299,2017050001,N3,309433.05,188291,10
6515,2019040002,N3,309352.8,309352,10
6304,2021010016,N3,308959.61,200000,10
5978,2020120015,N3,308536.35,308536,10
7178,2021110011,U2,307154.44,307114,10
6443,2020030006,N3,305681.29,305600,10
7110,2021010020,U2,304882.74,304883,10
7014,2019100035,N1,304871.69,304872,10
6676,2022020018,N3,304487.9,100000,10
6352,2017090039,N3,300951.24,300951,10
6616,2021010006,N2,299998.99,300000,10
2446,2022010027,G2,299682.44,263762,10
6916,2019040002,N3,299603.46,299600,10
7220,2012100002,G2,296249.25,191845,10
5202,2012050001,G2,295974.69,295776,10
6380,2012010001,N3,294577.76,272209,10
5926,2017050001,N3,293662.69,293664,10
6287,2020120015,N3,291417.46,291417,10
5137,2011110002,N1,291008.16,0,10
6282,2012010001,N3,290141.52,290143,10
5224,2020080002,U2,287693.58,288465,10
6353,2021010006,N2,286910.62,550910,10
6895,2019040002,N3,285983.67,285980,10
5314,2019100035,N1,285584.11,285584,10
6117,2022020018,N3,285376.21,285376,10
7182,2020030012,N2,285363.94,285365,10
2515,2012050001,G2,285337.31,80318,10
6596,2021100029,N2,284715.63,284543,10
7151,2019050002,N1,283644.88,275135,10
6607,2022020018,N3,283494.82,283493,10
6935,2021010006,N2,281997.65,281998,10
2838,2012010001,N3,281679.69,277442,10
6896,2018010005,N1,280537.04,183755,10
6543,2012100002,G2,279999.84,272696,10
6376,2020080002,U2,279999.57,279999,10
5953,2019100035,N1,279431.48,279431,10
2760,2012010001,N3,279063.97,279066,10
6107,2017100001,N1,277813.21,278011,10
5451,2020030013,N3,277125.77,277120,10
5914,2021110045,G2,276819.62,276820,10
7316,2012100002,G2,275998.72,275998,10
6283,2021010004,N2,275038.14,275038,10
5473,2015080005,N3,274536.44,274572,10
6125,2021010020,U2,273181.7,273138,10
5508,2021010006,N2,272468.26,272470,10
5129,2012100002,G2,272378,272378,10
7012,2018020009,N3,271502,271502,10
7113,2020080002,U2,270000.91,262900,10
7227,2021020001,N1,269987.36,269987,10
7086,2021020001,N1,269328,269328,10
6162,2020030012,N2,266982.79,267047,10
6036,2021010014,N3,266014.28,266000,10
2698,2017090001,G2,225117.22,298743,10
5755,2020030012,N2,265327.11,274427.21,10
6319,2019040002,N3,265199.38,87500,10
7346,2017090008,N3,264499.87,264662,10
4647,2019040002,N3,262376.9,262200,10
7224,2017090039,N3,261999.8,151746,10
6999,2022040001,N2,261882.21,257088,10
3240,2013110002,N1,261367.66,261368,10
3210,2020080002,U2,260357.34,7560352,10
6651,2022040003,N2,260208.07,260219,10
7011,2021020001,N1,259976.77,260000,10
5819,2017050001,N3,259114.87,259117,10
7089,2021090030,N1,258808.84,306930,10
5947,2021010016,N3,257747.27,257631,10
6786,2017050001,N3,257296.32,257298,10
4731,2012100002,G2,244807.23,247054,10
6009,2019100035,N1,256245.5,256246,10
6181,2020080002,U2,254816.6,254817,10
2014,2012100002,G2,235622.4,1002895,10
6530,2021010004,N2,253662.37,253605,10
5826,2018010005,N1,201912.61,74300,10
6614,2019100035,N1,251743.2,251745,10
4641,2017090008,N3,250958.84,270984,10
6404,2022010027,G2,250657.79,139975,10
7362,2018070019,N3,250416.75,250416,10
5510,2018120010,G2,250384.02,250720,10
6865,2017090008,N3,249998.2,250000,10
6242,2017090008,N3,249815.17,250000,10
6772,2020030006,N3,249530.48,250000,10
5515,2020030012,N2,249425.87,294978,10
5792,2013110002,N1,248843.94,248845,10
5435,2021090030,N1,247414.25,247416,10
6966,2018070019,N3,247353.21,247354,10
6877,2019040002,N3,247031.88,247031,10
7229,2022110004,N3,246152.21,0,10
6849,2021120007,N2,244984.96,245000,10
3467,2022040003,N2,244206.2,244500,10
6956,2022040001,N2,243690.09,151830,10
7223,2021110011,U2,242263.65,242266,10
5880,2018120001,G2,241202.44,241000,10
6997,2021010005,G2,240352.24,234184,10
6320,2021100043,N3,240277.06,228144,10
7124,2011110002,N1,240098.98,229659.91,10
6826,2022020018,N3,239984.95,240000,10
5831,2022010005,N3,239670.17,243751,10
6674,2020030006,N3,239617.69,240700,10
6835,2017090008,N3,238837.38,238838,10
5540,2019100035,N1,238415.99,235549,10
5574,2021090030,N1,238224.6,238225,10
4965,2020030013,N3,236739.23,201079,10
5885,2017050001,N3,235903.56,235904,10
5986,2021120007,N2,235417.28,235378,10
7329,2021010006,N2,235240.16,235240,10
7293,2022020001,N2,235000.66,228871,10
2578,2012010001,N3,234073.35,234000,10
6627,2021010016,N3,232752.4,133437,10
6802,2020030012,N2,232616.26,232620,10
6806,2021100043,N3,232464.12,232460,10
6253,2015080005,N3,230988.98,231070,10
7173,2017100003,N1,230697.21,230681,10
6498,2022010027,G2,229799.03,229800,10
6108,2019100035,N1,229629.93,229653,10
6170,2017100001,N1,229482.54,229483,10
5270,2018120010,G2,228650.21,228655,10
7016,2021010004,N2,228469.7,228472,10
7146,2021010014,N3,227734.5,228879,10
2958,2017090001,G2,227707.08,221766,10
5649,2020030012,N2,227656.66,227656,10
5126,2011110002,N1,227488.8,231837,10
6722,2022020018,N3,227115,227115,10
6419,2019050002,N1,226183.6,220283,10
6147,2021010025,N1,226049.99,226050,10
3300,2011110002,N1,225002.86,456073,10
6264,2021100029,N2,224788.92,225013,10
6720,2020030006,N3,224365.13,224365,10
6200,2019040002,N3,223763.28,0,10
6758,2017050001,N3,223353.75,150000,10
4735,2012050001,G2,222559.57,231511,10
6705,2021010004,N2,222045,222045,10
6338,2021100043,N3,222027.05,222027.05,10
4133,2017090039,N3,221999.63,70475,10
6874,2018010005,N1,220856.56,108104,10
7261,2018120001,G2,219889.16,219850,10
7239,2022040003,N2,219883.2,107073,10
6901,2021120007,N2,219882.32,204750,10
6310,2015080005,N3,219367.4,219367,10
6937,2022010005,N3,219357.99,219329,10
3025,2012010001,N3,218797.42,214024,10
4974,2019100035,N1,218688.47,218689,10
5878,2021010020,U2,218666.72,218690,10
6040,2017090039,N3,218559.73,218539,10
5943,2018070019,N3,218446.4,218447,10
5879,2021010020,U2,217423.13,217424,10
5821,2020030006,N3,215889.85,5689,10
5869,2020120015,N3,215831.5,216637,10
6870,2018010005,N1,214155.26,208271,10
6978,2017090008,N3,213233.4,213233,10
4137,2015080005,N3,212939.2,212939,10
7285,2022020006,N3,212829.6,212829,10
6415,2021050006,N3,212644.75,212650,10
6681,2021010005,G2,212596.36,212595,10
7156,2022010027,G2,211872.34,211873,10
6707,2018120010,G2,211489.95,211492,10
5475,2018010005,N1,209686.03,209686,10
6841,2020030006,N3,209618.06,209430,10
6340,2022010005,N3,209535.9,209539,10
7084,2021110011,U2,209140.89,209141,10
6331,2020030012,N2,208761.39,208761,10
6649,2021010006,N2,208308.89,208308,10
4916,2018010005,N1,207999.53,240738.79,10
7319,2021020001,N1,206999.96,207000,10
5930,2012050001,G2,206647.88,206640,10
4165,2013110002,N1,206639.06,206639,10
4039,2017100003,N1,205647.41,512269.83,10
6828,2022020001,N2,204994.9,176988,10
2504,2018010005,N1,204542.21,113970,10
4000,2012050001,G2,203307.75,279258,10
7171,2021110045,G2,202999.76,203000,10
4337,2021010005,G2,202919.61,259732,10
4130,2021010006,N2,202741.52,202939,10
5031,2019100035,N1,202647.84,202647,10
6961,2022010027,G2,202593.2,197307,10
7169,2018120001,G2,202518.75,202518,10
2239,2012080003,N1,201372.75,201372,10
6860,2022010027,G2,199889.96,199890,10
5707,2012100002,G2,199888.94,199889,10
6782,2017090039,N3,199678.6,199680,10
6991,2013040001,G2,198457.78,193139,10
6752,2022020001,N2,198354.04,198354,10
6392,2021010014,N3,197999.31,198000,10
6688,2022010027,G2,197722.46,100000,10
6109,2017090039,N3,197496,199935,10
6588,2020030006,N3,197145.59,197145,10
6463,2021010004,N2,197057.66,197060,10
6819,2022020006,N3,194659.08,194659,10
7048,2022040003,N2,194608.44,194597,10
5250,2017100003,N1,194257.98,197539,10
5255,2017100001,N1,193648.67,193648,10
3275,2021010016,N3,193468.8,188986,10
6440,2021010006,N2,193323.27,193324,10
7045,2018120010,G2,192420.3,192420,10
6777,2017100003,N1,192046.4,192000,10
5833,2021050006,N3,191999.81,192010,10
6313,2017050001,N3,181408.49,181409,10
6439,2020030006,N3,191540.58,191540,10
4049,2013040001,G2,191330.89,191330,10
3322,2016010001,N2,188429.48,153360,10
6262,2021090030,N1,188358.78,187004,10
6469,2019040002,N3,187402.75,186000,10
3264,2016010001,N2,187394.28,598000,10
6746,2022020018,N3,187269,187000,10
7140,2018020009,N3,187048.55,187049,10
6019,2017050001,N3,186564.22,186564,10
7038,2022020018,N3,185505.32,185000,10
6581,2021110045,G2,185043.75,185043,10
6734,2017090008,N3,182503.13,182500,10
5422,2019050002,N1,181624.86,182668,10
4353,2021050006,N3,181440.48,181439,10
3082,2012050001,G2,181351.95,581826,10
6698,2022020018,N3,181262.25,180000,10
6760,2018010005,N1,180942.85,93494,10
2499,2018010005,N1,180603.71,179044,10
4415,2012050001,G2,180258.64,252473.8,10
5074,2020030013,N3,179926.25,70289,10
4689,2018010005,N1,179184.91,170222,10
5835,2017050001,N3,178161.57,178163,10
6910,2021110045,G2,176330.77,176330,10
7317,2021110045,G2,174575.25,174576,10
6735,2021020001,N1,174209.6,174211,10
5950,2020120015,N3,174051.7,174052,10
2825,2020030012,N2,173587.96,173587,10
6118,2021100043,N3,172664.8,172664.8,10
6235,2020080002,U2,172326.73,172326,10
6120,2017050001,N3,171812.54,171813,10
6286,2013110002,N1,171543.42,171543,10
6843,2019040002,N3,171446.9,171000,10
3983,2017090001,G2,171387.55,140754,10
4830,2020030012,N2,170247.26,333620,10
6776,2020030013,N3,170219.52,170218,10
5283,2017100003,N1,169615.2,170796,10
6351,2021110011,U2,169412.1,169500,10
2857,2011110002,N1,169290.63,0,10
6514,2021010016,N3,168776.61,168776,10
3476,2011110002,N1,168053.33,206442,10
6028,2018120010,G2,167795.3,167796,10
5519,2021010006,N2,167682.82,167682,10
6435,2021010016,N3,167079.16,167079,10
6518,2022010005,N3,166780.64,166782,10
7275,2021100029,N2,166011.28,0,10
5567,2020120015,N3,165342.28,168246,10
4951,2021010025,N1,165044.52,165045,10
5136,2012010001,N3,164968.57,164958,10
6211,2017090039,N3,164585.15,164585,10
6063,2012050001,G2,164012.8,163960,10
5922,2019050002,N1,101588.76,99822,10
6020,2017050001,N3,163899.2,163900,10
6779,2022020018,N3,162713.25,162735,10
6368,2021100029,N2,162602.64,162603,10
6465,2021010020,U2,147983.72,147985,10
5691,2020030012,N2,162257.99,140268,10
7266,2020120015,N3,162163.58,157682,10
6066,2017090008,N3,161939.39,130293,10
7176,2018020009,N3,161331,161331,10
5504,2017100001,N1,160532.96,160533,10
2759,2012010001,N3,160467.96,133932,10
4313,2020030013,N3,159759.45,159759,10
5456,2020030012,N2,159416.69,540517,10
6803,2012080003,N1,158611.4,158930,10
7281,2021010020,U2,157716.47,157716,10
7079,2012010001,N3,157499.58,157500,10
7051,2021010020,U2,156677.69,156677,10
3786,2017090001,G2,156629.2,204060,10
5812,2018120010,G2,156429.78,156430,10
6968,2021090030,N1,154493.96,154494,10
5280,2017050001,N3,154458.85,154459,10
5321,2018070019,N3,153920.8,153921,10
4498,2017100001,N1,153663.44,153664,10
6072,2017090039,N3,153562.08,153561,10
3219,2022010027,G2,152643.82,152643.82,10
7041,2018010005,N1,152257.33,54072,10
6466,2022020018,N3,151508.65,51500,10
4472,2018010005,N1,150900.69,130458,10
6566,2022010027,G2,150766.58,150767,10
6447,2022020018,N3,150001.49,150000,10
7213,2018120010,G2,149996.59,150000,10
3900,2012080003,N1,149865.3,149865,10
6617,2021090030,N1,149793.75,149794,10
4996,2013110002,N1,149750.21,152610,10
2057,2013040001,G2,149672.55,207620,10
2042,2011110002,N1,148948.8,145969,10
2786,2012010001,N3,148754.55,267957,10
7004,2022040003,N2,148704.29,136647,10
6001,2012100002,G2,148551.28,148550,10
6460,2021010005,G2,148501.03,148501,10
6050,2020120015,N3,147400.79,147400,10
5983,2019050002,N1,147077.64,147078,10
6291,2019100035,N1,145985.72,145986,10
7195,2021010005,G2,145665.73,145667,10
6058,2020080002,U2,145114.14,145115,10
5131,2013110002,N1,145072.62,0,10
4460,2012050001,G2,145001.26,0,10
6088,2011110002,N1,144559.8,140223,10
5632,2017100003,N1,143589.16,143589,10
3271,2011110002,N1,143001.2,0,10
6769,2019040002,N3,142899.9,142900,10
6136,2017050001,N3,142561.92,142562,10
7190,2021090030,N1,142533.83,142540,10
6592,2013040001,G2,142412.75,63612.9,10
6205,2018020009,N3,142201.95,142202,10
6258,2015080005,N3,142021.6,142021,10
6126,2015080005,N3,141547.2,141548,10
6924,2022020001,N2,141428.34,141428,10
7157,2022040003,N2,141050.68,141000,10
5933,2021100029,N2,140580.27,140580,10
7321,2021010016,N3,140253.72,138772,10
3876,2019050002,N1,139838.3,149839,10
6887,2017090039,N3,139699.56,136057,10
2623,2018010005,N1,138962.87,139000.5,10
6505,2012080003,N1,138921.24,117177,10
6408,2020030013,N3,138602.4,138602,10
4549,2017090039,N3,138398.45,138399,10
7268,2021050006,N3,137438.4,137439,10
5995,2012050001,G2,137046.28,136985,10
5397,2022010027,G2,136544.8,132448,10
6413,2019040002,N3,135459.97,135460,10
6773,2021010006,N2,134671.08,132422,10
5851,2022040003,N2,133495.84,0,10
6825,2021010016,N3,132996.89,132996,10
6879,2012050001,G2,132108.52,132108,10
6464,2022020001,N2,132022.5,132000,10
6370,2018120010,G2,131510,131510,10
4476,2018010005,N1,130690.36,42865,10
7303,2012050001,G2,130245.5,0,10
5743,2017100003,N1,130000.88,147368,10
7015,2021010016,N3,129999.78,130000,10
6155,2022020018,N3,128732.16,128725,10
6700,2020030006,N3,128419.2,128420,10
4567,2019040002,N3,128252.28,109000,10
7143,2020030012,N2,128124.34,128125,10
5721,2018120001,G2,127767.42,126158,10
5466,2020080002,U2,127436.46,127436,10
6824,2021100043,N3,127279.5,127300,10
5993,2017100003,N1,126529.94,126529,10
6573,2022010027,G2,126501.6,63250,10
6729,2020030006,N3,125692.84,125700,10
5145,2020080002,U2,125346.67,124824,10
6528,2018120001,G2,125133.47,124328,10
7301,2022020001,N2,124975.49,124975,10
6902,2019040002,N3,124918.24,124875,10
3273,2018010005,N1,124457.25,124458,10
6553,2022020001,N2,123141.17,119926,10
7247,2018120010,G2,122648.99,122648,10
5923,2019050002,N1,122647.26,99605,10
5605,2020120015,N3,122594.86,122595,10
7263,2022090018,N3,122041.44,122040,10
6222,2021010006,N2,121891.9,121894,10
5959,2020030012,N2,121742.92,121743,10
6541,2021110045,G2,121730.7,121730,10
5892,2017050001,N3,121307.53,121308,10
6790,2017050001,N3,121266.31,121274,10
4073,2017050001,N3,121006.94,1121000,10
7115,2022020001,N2,120990.67,121000,10
6687,2021100029,N2,120908.22,120908,10
6393,2021010016,N3,120847.86,120850,10
6018,2017090008,N3,120390.83,120500,10
2686,2017090001,G2,119044.04,113104,10
6223,2018120010,G2,118827.2,118827,10
4780,2019050002,N1,118705.31,118704,10
5042,2020120015,N3,118167.94,115640,10
6267,2021010005,G2,118055.63,118056,10
5975,2021010020,U2,117361.23,117360,10
6159,2013040001,G2,117228.54,117229,10
6529,2022010027,G2,117161.25,117149,10
5944,2017090008,N3,116995.52,83848,10
7221,2020030012,N2,116832.52,116980,10
